========== 热力图评估汇总（按 angle, pitch 组合）==========
方法数量：9

组合 (angle180, pitch70)：AP@0.5 = 0.3178
组合 (angle200, pitch70)：AP@0.5 = 0.3179
组合 (angle220, pitch70)：AP@0.5 = 0.4403
组合 (angle240, pitch70)：AP@0.5 = 0.4113
组合 (angle260, pitch70)：AP@0.5 = 0.1818
组合 (angle280, pitch70)：AP@0.5 = 0.2003
组合 (angle300, pitch70)：AP@0.5 = 0.3332
组合 (angle320, pitch70)：AP@0.5 = 0.3317
组合 (angle340, pitch70)：AP@0.5 = 0.2922
组合 (angle0, pitch80)：AP@0.5 = 0.2763
组合 (angle20, pitch80)：AP@0.5 = 0.2070
组合 (angle40, pitch80)：AP@0.5 = 0.1898
组合 (angle60, pitch80)：AP@0.5 = 0.2522
组合 (angle80, pitch80)：AP@0.5 = 0.1351
组合 (angle100, pitch80)：AP@0.5 = 0.1682
组合 (angle120, pitch80)：AP@0.5 = 0.2572
组合 (angle140, pitch80)：AP@0.5 = 0.3305
组合 (angle160, pitch80)：AP@0.5 = 0.1581
组合 (angle180, pitch80)：AP@0.5 = 0.2910
组合 (angle200, pitch80)：AP@0.5 = 0.2238
组合 (angle220, pitch80)：AP@0.5 = 0.3541
组合 (angle240, pitch80)：AP@0.5 = 0.2367
组合 (angle260, pitch80)：AP@0.5 = 0.0909
组合 (angle280, pitch80)：AP@0.5 = 0.1768
组合 (angle300, pitch80)：AP@0.5 = 0.2557
组合 (angle320, pitch80)：AP@0.5 = 0.2059
组合 (angle340, pitch80)：AP@0.5 = 0.1929
组合 (angle0, pitch89)：AP@0.5 = 0.2266
组合 (angle20, pitch89)：AP@0.5 = 0.2041
组合 (angle40, pitch89)：AP@0.5 = 0.2052
组合 (angle60, pitch89)：AP@0.5 = 0.1591
组合 (angle80, pitch89)：AP@0.5 = 0.0909
组合 (angle100, pitch89)：AP@0.5 = 0.0795
组合 (angle120, pitch89)：AP@0.5 = 0.1768
组合 (angle140, pitch89)：AP@0.5 = 0.2455
组合 (angle160, pitch89)：AP@0.5 = 0.1409
组合 (angle180, pitch89)：AP@0.5 = 0.2892
组合 (angle200, pitch89)：AP@0.5 = 0.2088
组合 (angle220, pitch89)：AP@0.5 = 0.3419
组合 (angle240, pitch89)：AP@0.5 = 0.1667
组合 (angle260, pitch89)：AP@0.5 = 0.1612
组合 (angle280, pitch89)：AP@0.5 = 0.1364
组合 (angle300, pitch89)：AP@0.5 = 0.1506
组合 (angle320, pitch89)：AP@0.5 = 0.1550
组合 (angle340, pitch89)：AP@0.5 = 0.1961

【方法：fca】
组合 (angle0, pitch5)：AP@0.5 = 0.8969
组合 (angle20, pitch5)：AP@0.5 = 0.9042
组合 (angle40, pitch5)：AP@0.5 = 0.9019
组合 (angle60, pitch5)：AP@0.5 = 0.8888
组合 (angle80, pitch5)：AP@0.5 = 0.8065
组合 (angle100, pitch5)：AP@0.5 = 0.8506
组合 (angle120, pitch5)：AP@0.5 = 0.8143
组合 (angle140, pitch5)：AP@0.5 = 0.8432
组合 (angle160, pitch5)：AP@0.5 = 0.7982
组合 (angle180, pitch5)：AP@0.5 = 0.8668
组合 (angle200, pitch5)：AP@0.5 = 0.7670
组合 (angle220, pitch5)：AP@0.5 = 0.8605
组合 (angle240, pitch5)：AP@0.5 = 0.5551
组合 (angle260, pitch5)：AP@0.5 = 0.5004
组合 (angle280, pitch5)：AP@0.5 = 0.6745
组合 (angle300, pitch5)：AP@0.5 = 0.5325
组合 (angle320, pitch5)：AP@0.5 = 0.6770
组合 (angle340, pitch5)：AP@0.5 = 0.9825
组合 (angle0, pitch10)：AP@0.5 = 0.9340
组合 (angle20, pitch10)：AP@0.5 = 0.9602
组合 (angle40, pitch10)：AP@0.5 = 0.9005
组合 (angle60, pitch10)：AP@0.5 = 0.8889
组合 (angle80, pitch10)：AP@0.5 = 0.8711
组合 (angle100, pitch10)：AP@0.5 = 0.8666
组合 (angle120, pitch10)：AP@0.5 = 0.8899
组合 (angle140, pitch10)：AP@0.5 = 0.7837
组合 (angle160, pitch10)：AP@0.5 = 0.8180
组合 (angle180, pitch10)：AP@0.5 = 0.8318
组合 (angle200, pitch10)：AP@0.5 = 0.7628
组合 (angle220, pitch10)：AP@0.5 = 0.8780
组合 (angle240, pitch10)：AP@0.5 = 0.6220
组合 (angle260, pitch10)：AP@0.5 = 0.5417
组合 (angle280, pitch10)：AP@0.5 = 0.6677
组合 (angle300, pitch10)：AP@0.5 = 0.5403
组合 (angle320, pitch10)：AP@0.5 = 0.7078
组合 (angle340, pitch10)：AP@0.5 = 0.8677
组合 (angle0, pitch20)：AP@0.5 = 0.9156
组合 (angle20, pitch20)：AP@0.5 = 0.9026
组合 (angle40, pitch20)：AP@0.5 = 0.8943
组合 (angle60, pitch20)：AP@0.5 = 0.9144
组合 (angle80, pitch20)：AP@0.5 = 0.6808
组合 (angle100, pitch20)：AP@0.5 = 0.8071
组合 (angle120, pitch20)：AP@0.5 = 0.8200
组合 (angle140, pitch20)：AP@0.5 = 0.6497
组合 (angle160, pitch20)：AP@0.5 = 0.6425
组合 (angle180, pitch20)：AP@0.5 = 0.7823
组合 (angle200, pitch20)：AP@0.5 = 0.7976
组合 (angle220, pitch20)：AP@0.5 = 0.9031
组合 (angle240, pitch20)：AP@0.5 = 0.6196
组合 (angle260, pitch20)：AP@0.5 = 0.5151
组合 (angle280, pitch20)：AP@0.5 = 0.4372
组合 (angle300, pitch20)：AP@0.5 = 0.4895
组合 (angle320, pitch20)：AP@0.5 = 0.7352
组合 (angle340, pitch20)：AP@0.5 = 0.9876
组合 (angle0, pitch30)：AP@0.5 = 0.9130
组合 (angle20, pitch30)：AP@0.5 = 0.8817
组合 (angle40, pitch30)：AP@0.5 = 0.8348
组合 (angle60, pitch30)：AP@0.5 = 0.8426
组合 (angle80, pitch30)：AP@0.5 = 0.5147
组合 (angle100, pitch30)：AP@0.5 = 0.6003
组合 (angle120, pitch30)：AP@0.5 = 0.6754
组合 (angle140, pitch30)：AP@0.5 = 0.5739
组合 (angle160, pitch30)：AP@0.5 = 0.4997
组合 (angle180, pitch30)：AP@0.5 = 0.5489
组合 (angle200, pitch30)：AP@0.5 = 0.6173
组合 (angle220, pitch30)：AP@0.5 = 0.7387
组合 (angle240, pitch30)：AP@0.5 = 0.5384
组合 (angle260, pitch30)：AP@0.5 = 0.3621
组合 (angle280, pitch30)：AP@0.5 = 0.3250
组合 (angle300, pitch30)：AP@0.5 = 0.3066
组合 (angle320, pitch30)：AP@0.5 = 0.7356
组合 (angle340, pitch30)：AP@0.5 = 0.9002
组合 (angle0, pitch40)：AP@0.5 = 0.8656
组合 (angle20, pitch40)：AP@0.5 = 0.7918
组合 (angle40, pitch40)：AP@0.5 = 0.7280
组合 (angle60, pitch40)：AP@0.5 = 0.7197
组合 (angle80, pitch40)：AP@0.5 = 0.4682
组合 (angle100, pitch40)：AP@0.5 = 0.5214
组合 (angle120, pitch40)：AP@0.5 = 0.5601
组合 (angle140, pitch40)：AP@0.5 = 0.4220
组合 (angle160, pitch40)：AP@0.5 = 0.3886
组合 (angle180, pitch40)：AP@0.5 = 0.4158
组合 (angle200, pitch40)：AP@0.5 = 0.5113
组合 (angle220, pitch40)：AP@0.5 = 0.7292
组合 (angle240, pitch40)：AP@0.5 = 0.5036
组合 (angle260, pitch40)：AP@0.5 = 0.3646
组合 (angle280, pitch40)：AP@0.5 = 0.2637
组合 (angle300, pitch40)：AP@0.5 = 0.3131
组合 (angle320, pitch40)：AP@0.5 = 0.7066
组合 (angle340, pitch40)：AP@0.5 = 0.7146
组合 (angle0, pitch50)：AP@0.5 = 0.7554
组合 (angle20, pitch50)：AP@0.5 = 0.6336
组合 (angle40, pitch50)：AP@0.5 = 0.6097
组合 (angle60, pitch50)：AP@0.5 = 0.5751
组合 (angle80, pitch50)：AP@0.5 = 0.4985
组合 (angle100, pitch50)：AP@0.5 = 0.4895
组合 (angle120, pitch50)：AP@0.5 = 0.5829
组合 (angle140, pitch50)：AP@0.5 = 0.5228
组合 (angle160, pitch50)：AP@0.5 = 0.6220
组合 (angle180, pitch50)：AP@0.5 = 0.6679
组合 (angle200, pitch50)：AP@0.5 = 0.6791
组合 (angle220, pitch50)：AP@0.5 = 0.6429
组合 (angle240, pitch50)：AP@0.5 = 0.4589
组合 (angle260, pitch50)：AP@0.5 = 0.4245
组合 (angle280, pitch50)：AP@0.5 = 0.3478
组合 (angle300, pitch50)：AP@0.5 = 0.4619
组合 (angle320, pitch50)：AP@0.5 = 0.5700
组合 (angle340, pitch50)：AP@0.5 = 0.6477
组合 (angle0, pitch60)：AP@0.5 = 0.5957
组合 (angle20, pitch60)：AP@0.5 = 0.4260
组合 (angle40, pitch60)：AP@0.5 = 0.4180
组合 (angle60, pitch60)：AP@0.5 = 0.5221
组合 (angle80, pitch60)：AP@0.5 = 0.4323
组合 (angle100, pitch60)：AP@0.5 = 0.4227
组合 (angle120, pitch60)：AP@0.5 = 0.4929
组合 (angle140, pitch60)：AP@0.5 = 0.4362
组合 (angle160, pitch60)：AP@0.5 = 0.4372
组合 (angle180, pitch60)：AP@0.5 = 0.5815
组合 (angle200, pitch60)：AP@0.5 = 0.4472
组合 (angle220, pitch60)：AP@0.5 = 0.5191
组合 (angle240, pitch60)：AP@0.5 = 0.5973
组合 (angle260, pitch60)：AP@0.5 = 0.3122
组合 (angle280, pitch60)：AP@0.5 = 0.3013
组合 (angle300, pitch60)：AP@0.5 = 0.5230
组合 (angle320, pitch60)：AP@0.5 = 0.4719
组合 (angle340, pitch60)：AP@0.5 = 0.5259
组合 (angle0, pitch70)：AP@0.5 = 0.4852
组合 (angle20, pitch70)：AP@0.5 = 0.3760
组合 (angle40, pitch70)：AP@0.5 = 0.4198
组合 (angle60, pitch70)：AP@0.5 = 0.4141
组合 (angle80, pitch70)：AP@0.5 = 0.3256
组合 (angle100, pitch70)：AP@0.5 = 0.3441
组合 (angle120, pitch70)：AP@0.5 = 0.4070
组合 (angle140, pitch70)：AP@0.5 = 0.3911
组合 (angle160, pitch70)：AP@0.5 = 0.3881
组合 (angle180, pitch70)：AP@0.5 = 0.5049
组合 (angle200, pitch70)：AP@0.5 = 0.3475
组合 (angle220, pitch70)：AP@0.5 = 0.4958
组合 (angle240, pitch70)：AP@0.5 = 0.4408
组合 (angle260, pitch70)：AP@0.5 = 0.1503
组合 (angle280, pitch70)：AP@0.5 = 0.2442
组合 (angle300, pitch70)：AP@0.5 = 0.4821
组合 (angle320, pitch70)：AP@0.5 = 0.4340
组合 (angle340, pitch70)：AP@0.5 = 0.4409
组合 (angle0, pitch80)：AP@0.5 = 0.3562
组合 (angle20, pitch80)：AP@0.5 = 0.2295
组合 (angle40, pitch80)：AP@0.5 = 0.3040
组合 (angle60, pitch80)：AP@0.5 = 0.3195
组合 (angle80, pitch80)：AP@0.5 = 0.2451
组合 (angle100, pitch80)：AP@0.5 = 0.2616
组合 (angle120, pitch80)：AP@0.5 = 0.4111
组合 (angle140, pitch80)：AP@0.5 = 0.3950
组合 (angle160, pitch80)：AP@0.5 = 0.3160
组合 (angle180, pitch80)：AP@0.5 = 0.3433
组合 (angle200, pitch80)：AP@0.5 = 0.2677
组合 (angle220, pitch80)：AP@0.5 = 0.3542
组合 (angle240, pitch80)：AP@0.5 = 0.3282
组合 (angle260, pitch80)：AP@0.5 = 0.1660
组合 (angle280, pitch80)：AP@0.5 = 0.2468
组合 (angle300, pitch80)：AP@0.5 = 0.2424
组合 (angle320, pitch80)：AP@0.5 = 0.2969
组合 (angle340, pitch80)：AP@0.5 = 0.2969
组合 (angle0, pitch89)：AP@0.5 = 0.2309
组合 (angle20, pitch89)：AP@0.5 = 0.2101
组合 (angle40, pitch89)：AP@0.5 = 0.3117
组合 (angle60, pitch89)：AP@0.5 = 0.2401
组合 (angle80, pitch89)：AP@0.5 = 0.2500
组合 (angle100, pitch89)：AP@0.5 = 0.1313
组合 (angle120, pitch89)：AP@0.5 = 0.2664
组合 (angle140, pitch89)：AP@0.5 = 0.3166
组合 (angle160, pitch89)：AP@0.5 = 0.2918
组合 (angle180, pitch89)：AP@0.5 = 0.3027
组合 (angle200, pitch89)：AP@0.5 = 0.2554
组合 (angle220, pitch89)：AP@0.5 = 0.2727
组合 (angle240, pitch89)：AP@0.5 = 0.2657
组合 (angle260, pitch89)：AP@0.5 = 0.1768
组合 (angle280, pitch89)：AP@0.5 = 0.1682
组合 (angle300, pitch89)：AP@0.5 = 0.2636
组合 (angle320, pitch89)：AP@0.5 = 0.2809
组合 (angle340, pitch89)：AP@0.5 = 0.2077

【方法：gcac】
组合 (angle0, pitch5)：AP@0.5 = 0.6548
组合 (angle20, pitch5)：AP@0.5 = 0.6741
组合 (angle40, pitch5)：AP@0.5 = 0.6770
组合 (angle60, pitch5)：AP@0.5 = 0.6754
组合 (angle80, pitch5)：AP@0.5 = 0.7291
组合 (angle100, pitch5)：AP@0.5 = 0.7551
组合 (angle120, pitch5)：AP@0.5 = 0.6305
组合 (angle140, pitch5)：AP@0.5 = 0.5051
组合 (angle160, pitch5)：AP@0.5 = 0.4227
组合 (angle180, pitch5)：AP@0.5 = 0.5427
组合 (angle200, pitch5)：AP@0.5 = 0.3865
组合 (angle220, pitch5)：AP@0.5 = 0.3501
组合 (angle240, pitch5)：AP@0.5 = 0.1626
组合 (angle260, pitch5)：AP@0.5 = 0.2346
组合 (angle280, pitch5)：AP@0.5 = 0.3630
组合 (angle300, pitch5)：AP@0.5 = 0.2240
组合 (angle320, pitch5)：AP@0.5 = 0.2380
组合 (angle340, pitch5)：AP@0.5 = 0.6916
组合 (angle0, pitch10)：AP@0.5 = 0.6443
组合 (angle20, pitch10)：AP@0.5 = 0.5881
组合 (angle40, pitch10)：AP@0.5 = 0.4769
组合 (angle60, pitch10)：AP@0.5 = 0.5094
组合 (angle80, pitch10)：AP@0.5 = 0.6244
组合 (angle100, pitch10)：AP@0.5 = 0.5843
组合 (angle120, pitch10)：AP@0.5 = 0.6816
组合 (angle140, pitch10)：AP@0.5 = 0.3005
组合 (angle160, pitch10)：AP@0.5 = 0.2649
组合 (angle180, pitch10)：AP@0.5 = 0.3598
组合 (angle200, pitch10)：AP@0.5 = 0.3223
组合 (angle220, pitch10)：AP@0.5 = 0.2839
组合 (angle240, pitch10)：AP@0.5 = 0.1140
组合 (angle260, pitch10)：AP@0.5 = 0.1363
组合 (angle280, pitch10)：AP@0.5 = 0.1564
组合 (angle300, pitch10)：AP@0.5 = 0.0725
组合 (angle320, pitch10)：AP@0.5 = 0.1594
组合 (angle340, pitch10)：AP@0.5 = 0.4884
组合 (angle0, pitch20)：AP@0.5 = 0.6185
组合 (angle20, pitch20)：AP@0.5 = 0.5038
组合 (angle40, pitch20)：AP@0.5 = 0.3791
组合 (angle60, pitch20)：AP@0.5 = 0.4053
组合 (angle80, pitch20)：AP@0.5 = 0.2389
组合 (angle100, pitch20)：AP@0.5 = 0.2905
组合 (angle120, pitch20)：AP@0.5 = 0.3571
组合 (angle140, pitch20)：AP@0.5 = 0.1067
组合 (angle160, pitch20)：AP@0.5 = 0.0711
组合 (angle180, pitch20)：AP@0.5 = 0.2456
组合 (angle200, pitch20)：AP@0.5 = 0.2291
组合 (angle220, pitch20)：AP@0.5 = 0.5054
组合 (angle240, pitch20)：AP@0.5 = 0.0653
组合 (angle260, pitch20)：AP@0.5 = 0.0680
组合 (angle280, pitch20)：AP@0.5 = 0.0384
组合 (angle300, pitch20)：AP@0.5 = 0.0411
组合 (angle320, pitch20)：AP@0.5 = 0.1867
组合 (angle340, pitch20)：AP@0.5 = 0.5233
组合 (angle0, pitch30)：AP@0.5 = 0.4295
组合 (angle20, pitch30)：AP@0.5 = 0.3471
组合 (angle40, pitch30)：AP@0.5 = 0.2865
组合 (angle60, pitch30)：AP@0.5 = 0.2605
组合 (angle80, pitch30)：AP@0.5 = 0.1594
组合 (angle100, pitch30)：AP@0.5 = 0.2281
组合 (angle120, pitch30)：AP@0.5 = 0.1357
组合 (angle140, pitch30)：AP@0.5 = 0.0637
组合 (angle160, pitch30)：AP@0.5 = 0.0419
组合 (angle180, pitch30)：AP@0.5 = 0.0548
组合 (angle200, pitch30)：AP@0.5 = 0.0806
组合 (angle220, pitch30)：AP@0.5 = 0.1656
组合 (angle240, pitch30)：AP@0.5 = 0.0361
组合 (angle260, pitch30)：AP@0.5 = 0.0525
组合 (angle280, pitch30)：AP@0.5 = 0.0227
组合 (angle300, pitch30)：AP@0.5 = 0.0160
组合 (angle320, pitch30)：AP@0.5 = 0.1193
组合 (angle340, pitch30)：AP@0.5 = 0.4169
组合 (angle0, pitch40)：AP@0.5 = 0.3917
组合 (angle20, pitch40)：AP@0.5 = 0.3739
组合 (angle40, pitch40)：AP@0.5 = 0.2340
组合 (angle60, pitch40)：AP@0.5 = 0.2753
组合 (angle80, pitch40)：AP@0.5 = 0.1445
组合 (angle100, pitch40)：AP@0.5 = 0.1983
组合 (angle120, pitch40)：AP@0.5 = 0.1129
组合 (angle140, pitch40)：AP@0.5 = 0.0405
组合 (angle160, pitch40)：AP@0.5 = 0.0235
组合 (angle180, pitch40)：AP@0.5 = 0.0355
组合 (angle200, pitch40)：AP@0.5 = 0.0641
组合 (angle220, pitch40)：AP@0.5 = 0.1884
组合 (angle240, pitch40)：AP@0.5 = 0.0345
组合 (angle260, pitch40)：AP@0.5 = 0.0451
组合 (angle280, pitch40)：AP@0.5 = 0.0192
组合 (angle300, pitch40)：AP@0.5 = 0.0173
组合 (angle320, pitch40)：AP@0.5 = 0.0958
组合 (angle340, pitch40)：AP@0.5 = 0.2599
组合 (angle0, pitch50)：AP@0.5 = 0.2814
组合 (angle20, pitch50)：AP@0.5 = 0.2536
组合 (angle40, pitch50)：AP@0.5 = 0.3233
组合 (angle60, pitch50)：AP@0.5 = 0.2686
组合 (angle80, pitch50)：AP@0.5 = 0.2195
组合 (angle100, pitch50)：AP@0.5 = 0.2677
组合 (angle120, pitch50)：AP@0.5 = 0.2413
组合 (angle140, pitch50)：AP@0.5 = 0.1557
组合 (angle160, pitch50)：AP@0.5 = 0.2727
组合 (angle180, pitch50)：AP@0.5 = 0.1333
组合 (angle200, pitch50)：AP@0.5 = 0.2454
组合 (angle220, pitch50)：AP@0.5 = 0.2599
组合 (angle240, pitch50)：AP@0.5 = 0.0840
组合 (angle260, pitch50)：AP@0.5 = 0.0980
组合 (angle280, pitch50)：AP@0.5 = 0.0553
组合 (angle300, pitch50)：AP@0.5 = 0.0774
组合 (angle320, pitch50)：AP@0.5 = 0.1171
组合 (angle340, pitch50)：AP@0.5 = 0.2274
组合 (angle0, pitch60)：AP@0.5 = 0.2020
组合 (angle20, pitch60)：AP@0.5 = 0.2399
组合 (angle40, pitch60)：AP@0.5 = 0.2389
组合 (angle60, pitch60)：AP@0.5 = 0.2727
组合 (angle80, pitch60)：AP@0.5 = 0.1770
组合 (angle100, pitch60)：AP@0.5 = 0.1777
组合 (angle120, pitch60)：AP@0.5 = 0.2308
组合 (angle140, pitch60)：AP@0.5 = 0.1929
组合 (angle160, pitch60)：AP@0.5 = 0.2301
组合 (angle180, pitch60)：AP@0.5 = 0.2332
组合 (angle200, pitch60)：AP@0.5 = 0.2413
组合 (angle220, pitch60)：AP@0.5 = 0.2413
组合 (angle240, pitch60)：AP@0.5 = 0.3371
组合 (angle260, pitch60)：AP@0.5 = 0.1818
组合 (angle280, pitch60)：AP@0.5 = 0.2334
组合 (angle300, pitch60)：AP@0.5 = 0.2325
组合 (angle320, pitch60)：AP@0.5 = 0.2220
组合 (angle340, pitch60)：AP@0.5 = 0.2391
组合 (angle0, pitch70)：AP@0.5 = 0.2072
组合 (angle20, pitch70)：AP@0.5 = 0.2066
组合 (angle40, pitch70)：AP@0.5 = 0.2258
组合 (angle60, pitch70)：AP@0.5 = 0.2223
组合 (angle80, pitch70)：AP@0.5 = 0.1016
组合 (angle100, pitch70)：AP@0.5 = 0.1660
组合 (angle120, pitch70)：AP@0.5 = 0.1770
组合 (angle140, pitch70)：AP@0.5 = 0.2047
组合 (angle160, pitch70)：AP@0.5 = 0.1660
组合 (angle180, pitch70)：AP@0.5 = 0.1818
组合 (angle200, pitch70)：AP@0.5 = 0.2242
组合 (angle220, pitch70)：AP@0.5 = 0.2659
组合 (angle240, pitch70)：AP@0.5 = 0.2434
组合 (angle260, pitch70)：AP@0.5 = 0.1727
组合 (angle280, pitch70)：AP@0.5 = 0.2462
组合 (angle300, pitch70)：AP@0.5 = 0.1768
组合 (angle320, pitch70)：AP@0.5 = 0.2391
组合 (angle340, pitch70)：AP@0.5 = 0.1408
组合 (angle0, pitch80)：AP@0.5 = 0.1482
组合 (angle20, pitch80)：AP@0.5 = 0.1218
组合 (angle40, pitch80)：AP@0.5 = 0.1694
组合 (angle60, pitch80)：AP@0.5 = 0.1591
组合 (angle80, pitch80)：AP@0.5 = 0.1461
组合 (angle100, pitch80)：AP@0.5 = 0.1775
组合 (angle120, pitch80)：AP@0.5 = 0.1722
组合 (angle140, pitch80)：AP@0.5 = 0.2316
组合 (angle160, pitch80)：AP@0.5 = 0.1201
组合 (angle180, pitch80)：AP@0.5 = 0.1722
组合 (angle200, pitch80)：AP@0.5 = 0.1768
组合 (angle220, pitch80)：AP@0.5 = 0.1818
组合 (angle240, pitch80)：AP@0.5 = 0.1682
组合 (angle260, pitch80)：AP@0.5 = 0.1722
组合 (angle280, pitch80)：AP@0.5 = 0.1636
组合 (angle300, pitch80)：AP@0.5 = 0.1515
组合 (angle320, pitch80)：AP@0.5 = 0.1773
组合 (angle340, pitch80)：AP@0.5 = 0.1377
组合 (angle0, pitch89)：AP@0.5 = 0.1300
组合 (angle20, pitch89)：AP@0.5 = 0.1256
组合 (angle40, pitch89)：AP@0.5 = 0.0606
组合 (angle60, pitch89)：AP@0.5 = 0.1375
组合 (angle80, pitch89)：AP@0.5 = 0.0909
组合 (angle100, pitch89)：AP@0.5 = 0.0374
组合 (angle120, pitch89)：AP@0.5 = 0.1682
组合 (angle140, pitch89)：AP@0.5 = 0.1818
组合 (angle160, pitch89)：AP@0.5 = 0.0823
组合 (angle180, pitch89)：AP@0.5 = 0.1316
组合 (angle200, pitch89)：AP@0.5 = 0.1496
组合 (angle220, pitch89)：AP@0.5 = 0.1818
组合 (angle240, pitch89)：AP@0.5 = 0.1621
组合 (angle260, pitch89)：AP@0.5 = 0.1818
组合 (angle280, pitch89)：AP@0.5 = 0.0909
组合 (angle300, pitch89)：AP@0.5 = 0.1351
组合 (angle320, pitch89)：AP@0.5 = 0.1136
组合 (angle340, pitch89)：AP@0.5 = 0.1392

【方法：grac】
组合 (angle0, pitch5)：AP@0.5 = 0.6478
组合 (angle20, pitch5)：AP@0.5 = 0.7517
组合 (angle40, pitch5)：AP@0.5 = 0.7396
组合 (angle60, pitch5)：AP@0.5 = 0.8157
组合 (angle80, pitch5)：AP@0.5 = 0.7065
组合 (angle100, pitch5)：AP@0.5 = 0.6812
组合 (angle120, pitch5)：AP@0.5 = 0.6636
组合 (angle140, pitch5)：AP@0.5 = 0.5898
组合 (angle160, pitch5)：AP@0.5 = 0.4498
组合 (angle180, pitch5)：AP@0.5 = 0.5759
组合 (angle200, pitch5)：AP@0.5 = 0.4119
组合 (angle220, pitch5)：AP@0.5 = 0.4879
组合 (angle240, pitch5)：AP@0.5 = 0.2645
组合 (angle260, pitch5)：AP@0.5 = 0.3090
组合 (angle280, pitch5)：AP@0.5 = 0.4523
组合 (angle300, pitch5)：AP@0.5 = 0.2751
组合 (angle320, pitch5)：AP@0.5 = 0.3807
组合 (angle340, pitch5)：AP@0.5 = 0.6825
组合 (angle0, pitch10)：AP@0.5 = 0.7296
组合 (angle20, pitch10)：AP@0.5 = 0.7635
组合 (angle40, pitch10)：AP@0.5 = 0.5841
组合 (angle60, pitch10)：AP@0.5 = 0.6871
组合 (angle80, pitch10)：AP@0.5 = 0.6527
组合 (angle100, pitch10)：AP@0.5 = 0.6295
组合 (angle120, pitch10)：AP@0.5 = 0.7178
组合 (angle140, pitch10)：AP@0.5 = 0.3946
组合 (angle160, pitch10)：AP@0.5 = 0.3542
组合 (angle180, pitch10)：AP@0.5 = 0.3934
组合 (angle200, pitch10)：AP@0.5 = 0.4139
组合 (angle220, pitch10)：AP@0.5 = 0.4880
组合 (angle240, pitch10)：AP@0.5 = 0.2557
组合 (angle260, pitch10)：AP@0.5 = 0.2347
组合 (angle280, pitch10)：AP@0.5 = 0.2887
组合 (angle300, pitch10)：AP@0.5 = 0.1187
组合 (angle320, pitch10)：AP@0.5 = 0.1793
组合 (angle340, pitch10)：AP@0.5 = 0.5059
组合 (angle0, pitch20)：AP@0.5 = 0.6919
组合 (angle20, pitch20)：AP@0.5 = 0.6105
组合 (angle40, pitch20)：AP@0.5 = 0.4600
组合 (angle60, pitch20)：AP@0.5 = 0.5889
组合 (angle80, pitch20)：AP@0.5 = 0.3380
组合 (angle100, pitch20)：AP@0.5 = 0.4311
组合 (angle120, pitch20)：AP@0.5 = 0.3821
组合 (angle140, pitch20)：AP@0.5 = 0.1904
组合 (angle160, pitch20)：AP@0.5 = 0.1091
组合 (angle180, pitch20)：AP@0.5 = 0.2808
组合 (angle200, pitch20)：AP@0.5 = 0.2733
组合 (angle220, pitch20)：AP@0.5 = 0.5353
组合 (angle240, pitch20)：AP@0.5 = 0.1292
组合 (angle260, pitch20)：AP@0.5 = 0.1149
组合 (angle280, pitch20)：AP@0.5 = 0.1466
组合 (angle300, pitch20)：AP@0.5 = 0.0622
组合 (angle320, pitch20)：AP@0.5 = 0.2075
组合 (angle340, pitch20)：AP@0.5 = 0.6099
组合 (angle0, pitch30)：AP@0.5 = 0.4510
组合 (angle20, pitch30)：AP@0.5 = 0.4144
组合 (angle40, pitch30)：AP@0.5 = 0.3872
组合 (angle60, pitch30)：AP@0.5 = 0.3394
组合 (angle80, pitch30)：AP@0.5 = 0.2339
组合 (angle100, pitch30)：AP@0.5 = 0.3135
组合 (angle120, pitch30)：AP@0.5 = 0.1402
组合 (angle140, pitch30)：AP@0.5 = 0.0858
组合 (angle160, pitch30)：AP@0.5 = 0.0614
组合 (angle180, pitch30)：AP@0.5 = 0.0756
组合 (angle200, pitch30)：AP@0.5 = 0.1830
组合 (angle220, pitch30)：AP@0.5 = 0.1985
组合 (angle240, pitch30)：AP@0.5 = 0.0804
组合 (angle260, pitch30)：AP@0.5 = 0.0803
组合 (angle280, pitch30)：AP@0.5 = 0.0477
组合 (angle300, pitch30)：AP@0.5 = 0.0207
组合 (angle320, pitch30)：AP@0.5 = 0.1470
组合 (angle340, pitch30)：AP@0.5 = 0.4002
组合 (angle0, pitch40)：AP@0.5 = 0.3704
组合 (angle20, pitch40)：AP@0.5 = 0.3646
组合 (angle40, pitch40)：AP@0.5 = 0.3148
组合 (angle60, pitch40)：AP@0.5 = 0.3471
组合 (angle80, pitch40)：AP@0.5 = 0.2499
组合 (angle100, pitch40)：AP@0.5 = 0.2567
组合 (angle120, pitch40)：AP@0.5 = 0.1342
组合 (angle140, pitch40)：AP@0.5 = 0.0406
组合 (angle160, pitch40)：AP@0.5 = 0.0359
组合 (angle180, pitch40)：AP@0.5 = 0.0436
组合 (angle200, pitch40)：AP@0.5 = 0.0871
组合 (angle220, pitch40)：AP@0.5 = 0.2857
组合 (angle240, pitch40)：AP@0.5 = 0.1010
组合 (angle260, pitch40)：AP@0.5 = 0.0592
组合 (angle280, pitch40)：AP@0.5 = 0.0367
组合 (angle300, pitch40)：AP@0.5 = 0.0239
组合 (angle320, pitch40)：AP@0.5 = 0.1408
组合 (angle340, pitch40)：AP@0.5 = 0.2688
组合 (angle0, pitch50)：AP@0.5 = 0.2679
组合 (angle20, pitch50)：AP@0.5 = 0.2576
